whislo,q1,med,q3,whishi
-156.59942602762484,-145.77236377730844,-141.42238254998153,-138.33941129955278,-130.32945078257123
-151.82774644311735,-145.74607692010227,-141.75123007602735,-137.18454426531832,-131.24467525906553
-157.4123593683537,-149.04052429994425,-144.24766999036189,-132.6151987848009,-123.72936491176554
-134.25926154197137,-129.10676879791248,-126.50317938297124,-124.2705310600036,-119.52333242005122
-132.8037734987416,-129.28442808602992,-127.1732325256271,-124.3076979901726,-116.50633588710515
-130.3636124795225,-123.93553804230477,-120.9373754588872,-119.0342350514803,-114.99293335037972
-133.93285015726894,-128.23596689940075,-124.6192749527541,-121.90032238618319,-110.88292380230236
-127.79659323827559,-120.02355411816119,-116.83110656067615,-113.05891420956107,-105.921982491598
-143.29072561604826,-133.18279450583879,-128.60217522359807,-121.2699673410962,-111.402971438295
-129.4263136754637,-122.59887812812974,-119.09863685161815,-116.67219262307894,-109.35360575714729
-125.30635296847188,-120.12235001129862,-117.421439173972,-113.83619149002712,-107.46897297367741
-132.72304395933895,-124.46556465493495,-121.32345315994752,-118.61131652177289,-111.89078653853912
-141.27863128112324,-130.4891687242198,-127.37788606856992,-123.63324831436732,-117.44807925222753
-148.88701912596804,-143.55655968696607,-140.55085612106322,-133.19378794570838,-110.66245595707133
-116.08392620994809,-108.15244571918194,-102.63935610840632,-100.19528782762612,-90.61738693448983
-117.22404908106577,-110.89206133749128,-108.17696032184344,-106.04497643396708,-101.03594297199517
-108.83075137725682,-96.54094932019797,-93.41162399521284,-89.49254286765611,-75.70236173285615
-107.93205962846312,-101.04548606766917,-99.05086764423572,-91.02793253150847,-80.37552650476604
-121.35182666761155,-109.53867765018738,-107.85492313452886,-105.51506465118294,-99.31139268132219
