whislo,q1,med,q3,whishi
29.766748102401063,31.48294009826015,32.39582250130178,34.15007233534303,36.52902975234568
31.34785380753111,33.179058941704085,35.10987133676866,35.92731845895273,38.57881762341048
32.24316096545914,34.26273080834039,35.6073238750912,36.27264358459831,38.57881762341048
31.727264100859127,33.1605411685308,33.939144767309166,34.918438827641204,36.34304841258337
29.983346049737655,32.15926310787687,33.72555797011905,34.5337421622458,36.138354532665
29.400022994446456,31.67526374715305,33.39874533362764,34.367843416286455,36.138354532665
29.400022994446456,31.32150637224455,32.04519831894876,33.01063069212408,34.510981525912385
24.41098381082675,27.122286077117817,30.416066895531102,32.06953656401532,34.510981525912385
22.808524056433047,24.442677804744694,25.543987466426277,26.704480880009292,28.220621323113043
22.808524056433047,24.475127329638184,25.762448080397796,27.99914025943678,30.82030530982294
26.43856852300377,27.603452109409258,28.591923313979667,29.38667766658989,30.82030530982294
23.380862159562085,24.684927248676754,25.89096704775184,27.94443993350994,30.287335741198113
22.591315260484727,24.304828153972203,24.843600296999416,25.418670804699754,26.588729403291374
23.085584690108657,25.07862018519045,26.871793865675592,28.683273623689708,35.25158786127359
26.78596561789938,28.75126163700078,34.26969527851195,37.01584688076974,39.114966137506336
30.73303607278173,34.344829539408195,35.72151854656523,37.51514578359521,39.114966137506336
23.549816138023626,25.77405695452232,28.542282064580565,33.6832617178229,36.79248313538946
23.549816138023626,25.187258130821352,26.135804561608946,27.785125301988312,30.05157149862889
23.40975391157023,27.52202661253466,31.256208264635028,33.28029741509737,35.079079520393755
26.027994142129053,29.508331036022547,32.40949918310457,33.30277797350708,35.079079520393755
20.776653943850917,23.15790816587706,26.027994142129053,29.199583650137207,33.66515959419194
20.776653943850917,22.459931972060204,23.99550311499126,31.223259866170288,35.021092633778395
24.02036868665872,31.26065305230512,32.88083382589562,34.05595630222146,35.98657490932641
30.556484116208324,32.69987498180662,33.76048987988066,35.56189399663385,36.95839580652007
31.680369700032056,33.10112453881392,35.0869623309416,36.07834698054152,37.610668467595744
31.84768170142776,33.98619992576339,35.29296343197671,36.16510856030392,37.610668467595744
17.290193237457043,23.07267296923993,29.61690192108986,33.98619992576339,37.15081797949533
16.639829013560483,18.75309444550728,19.837360531967963,23.07267296923993,29.61690192108986
16.639829013560483,19.73555777211328,20.711035745233758,21.71040405652706,23.513939777975988
19.701751212571693,21.377375251781956,22.587611754086943,25.179600314570138,27.358327037419834
20.17683802509276,23.36510654522796,25.111184048677536,26.071010391544373,27.597917066732627
16.377025283322922,18.775168051153038,21.166262649891816,23.90219313757445,27.597917066732627
14.939901056891852,17.080544118796652,18.45077791488859,19.576118200210523,21.64970510866985
16.108773793623886,18.323035818496464,19.27490479510417,20.4208982957825,24.2012421248166
16.108773793623886,18.85639929141916,19.751072374929652,20.771034716727282,22.745476801686433
18.404429035701796,20.82235991327914,22.875247214087064,25.783698720846992,27.784798433807588
23.2405833506554,26.44765627410333,29.308912037068676,30.598210690524315,34.829623101338484
28.774390282039306,29.843798995152454,30.56957643495997,31.262845815108093,34.829623101338484
27.7447936945384,29.57263651926366,30.153087873760533,30.63702317253144,31.989467676365994
27.94834258690236,30.08964653992427,30.959436308016873,31.54856677208772,32.89522780061534
28.490869390748028,29.666127308835296,30.868439372345886,31.652702175653587,32.64546485335143
28.490869390748028,30.528910968439718,32.68626170108222,34.560643127821415,37.06934403646081
33.09676092695668,34.60518578380282,35.78527220806566,36.751269362789955,40.96248398686322
32.91469235481954,34.24194634963226,36.34672946523542,38.370095872586866,40.96248398686322
32.91469235481954,34.57874173503428,35.947733977835384,37.211919735416686,38.485801001700075
26.43775510629357,30.17385017088027,33.34437747288337,35.48217890173843,38.96659092228012
25.697258371887884,26.798260341107117,28.185416575457193,29.323651947429703,33.342627216043006
19.964322938194798,22.780910990995686,26.98997727824529,28.584184666842102,30.241533691357265
19.964322938194798,21.934667610683768,24.14195431706193,26.275438160636707,29.868304138528135
21.25855090006461,23.086911360435007,23.85874406358557,25.11324692899165,27.031092150544037
21.86244986575378,23.686133304082226,24.60661783563974,25.368675493798555,26.5648765011469
23.130121706781697,24.29391339167137,24.960516585461683,25.748735296879182,27.157976937564808
20.246806070614262,23.564787184061416,25.104761012881227,26.28530806300153,28.932071473363603
20.246806070614262,24.622918704757833,29.009207994322573,30.690941106624756,35.49118596812791
28.149540712070745,31.143443205076075,33.93699561709413,36.04022351274923,38.12282852660834
30.121307548254943,32.24136593028798,33.01759102429622,35.19704908556145,38.12282852660834
30.121307548254943,32.36796195288879,33.59977490032237,35.81643520113681,38.66784508751689
32.243561032553146,34.44699808528494,36.4643480411429,37.953428440166164,39.32123801167497
32.10475038190731,33.650243827278615,34.36860831678467,35.55164092441185,39.642539653340556
31.985872224307162,34.62812070194692,36.65736844766741,39.11594488315572,41.07138277504728
35.64249136999456,38.13723224777743,38.99451610701809,39.63566517714948,41.07138277504728
34.23189689471659,36.37596883359683,37.60495797245912,38.54447182329311,39.72908773241761
34.44153928563083,35.42476082416704,36.34761242643038,37.67981275986996,38.79276291537144
29.301188101073677,33.27368732532132,34.0764341478505,35.41145444139095,37.653674371178816
24.340894672378695,27.33993697716953,29.603455227373324,32.99132111527966,35.8852660195722
24.340894672378695,25.88616351882543,27.2863179961034,28.358189240979886,31.51637771036665
25.424551347937086,27.86733991481077,29.47386466500471,31.06252658923197,33.158352224835696
27.691349110793844,29.050344840321657,29.92246934058244,31.132798618390567,33.158352224835696
27.266275783762225,28.556922147256262,29.233268907824353,30.03685829495533,32.64838117147279
25.186526404451683,26.682979306878494,27.61887203854287,28.631805846793878,30.410965668401666
22.364786193173515,24.831882613011068,26.59051185260811,28.134630825448106,35.38735389415581
22.78470276263683,27.982810670608167,34.698727838828155,37.94307457083235,39.869243397437764
36.985700887272834,38.42777217425496,39.98118394322158,41.83518548099382,43.83432842371752
37.19583330254989,39.700743674794886,40.7746742229818,41.94803243716088,43.83432842371752
30.497221821726786,32.98941511204644,35.805914547465726,39.831272089183955,41.98444996136206
30.497221821726786,32.60869218311983,33.40639716170934,34.51793637726315,36.54848975746998
31.87020494915165,33.257367688586406,34.17616691928728,34.78196631788902,36.54848975746998
28.555424841062578,32.3095576131481,32.97609075752952,33.71486823891959,35.64152344604516
27.411753607966535,28.784581686662715,30.40081814113377,32.49718329732278,34.04504763542057
23.15695834028921,25.37509812512043,27.91906317749193,29.76712114184281,31.642916463571183
23.15695834028921,24.948349871848688,25.756394264971036,27.265660366049158,29.199590674638632
21.30795948629776,23.450136994411636,24.777456371362245,27.121634587974253,29.199590674638632
19.030561580352646,21.525841267064397,22.97636964736806,24.038521395893643,26.72480494495822
19.030561580352646,21.646645942109622,24.136334312312997,25.577373950532998,27.074477872533052
22.415271611961987,24.002703318880968,25.086632542897732,25.832481208762314,27.074477872533052
22.415271611961987,23.747052850741348,24.495622827880318,25.14743857111319,27.243610390411867
22.369757943245382,23.19836295073167,24.120527625635106,25.03843482456691,26.779145512802017
22.369757943245382,23.668781960634732,24.768601869463335,26.149907597517405,27.506828250729924
12.908415025835717,19.451516959093983,23.753458452540976,24.949131897886566,27.453779407236304
10.423689575654123,12.045911713623532,13.666824472315426,19.47528474170701,24.506615667646827
10.443641666559827,11.853009930068081,12.617103202016313,15.417973141509146,18.717571881032185
10.443641666559827,12.875773722600718,14.111505226701771,16.317664625992254,18.717571881032185
11.13569834127139,13.39813988317601,13.942995402810464,14.549850045354322,16.236901531538138
13.422821204241982,14.43012001568032,16.396486780135618,19.11538517612421,21.311107986114024
17.665823669839494,19.5227899903959,21.148867944446152,23.059426129312996,25.232326556107783
18.13185756247485,19.791585134696007,20.98070272543477,23.05408460144578,25.232326556107783
16.84638427342099,19.068202439490225,19.81136282008318,20.56391926124746,23.301932135595358
18.553116559898108,20.795556650901606,22.323894071728436,24.504097447077864,26.935163068757713
14.635645905862122,19.172869836781803,20.4920919296384,23.592676424889657,26.935163068757713
14.635645905862122,17.933712624252006,19.031328143559257,19.795064286346637,20.796813015018735
17.85517503473886,19.16198190101377,20.197045487670824,23.165409761109636,26.09749682239197
19.97208343239615,23.254901954800644,25.664652755669106,27.312988280979127,31.567909740641756
25.335469283527228,27.192548259646166,28.97112310520373,30.325556696513345,33.50261631472919
18.890707302783245,24.175732508911945,27.078485641700254,30.29175055946696,33.50261631472919
17.998916874370696,21.257778732628072,22.844540179704197,24.15049405392776,26.355326711979906
12.146362081123604,16.42793861900782,19.88993825731874,22.677984549788082,24.754705641566925
11.322860792602294,13.070225016449744,14.700507933227396,17.2722134752658,20.123320361806435
11.322860792602294,15.143672098265274,17.204055692063193,18.745349678879784,21.195173379502982
10.43271446396301,13.306445640413523,16.37241615296532,19.15988062148711,21.195173379502982
1.583471415793641,6.1028184961771945,9.814753752943343,12.258772306683026,14.163293794888904
-0.9162950270237362,0.5239893192137065,2.2643565102187653,4.043988498603586,9.090755127380682
-2.7933871242756414,-1.0832129097624539,-0.36825787854799996,0.26764041581522213,1.5789729826398484
-6.846691949526109,-4.135625738693911,-2.8688767079437483,-1.342246791273707,0.41783220513048325
-9.461719358211436,-8.364537277833067,-7.566478997710086,-4.944947322507156,-2.4400217458227003
-12.434168026180597,-10.044093688188841,-9.191881202584199,-8.200882962313248,-6.765358684076505
-18.90989112857682,-16.47446398940018,-13.195062490456646,-10.220290965644965,-7.8666575004728525
-18.90989112857682,-17.519307109101142,-16.65409200443811,-16.128029957342978,-13.267202150045774
-22.914431426076533,-20.653879025305244,-16.943103981979753,-15.90565050355796,-12.210469996387873
-27.261045483199446,-24.630719108141893,-21.98079000792672,-20.568924186706823,-15.051024946909092
-32.73063523011566,-29.654029076992153,-27.419866178892345,-25.25736955045101,-23.119506060080425
-33.66347433114753,-30.89231888900395,-30.058090104330628,-28.78565330340121,-27.3993952204177
-40.17845288828707,-38.20008403236929,-35.09234170840978,-30.90710299579004,-27.358064561023504
-42.618400287013955,-40.38796862659221,-38.93747523069911,-38.09716369615205,-36.61437789369451
-45.36214456251587,-43.728749008132674,-42.18051035624969,-40.71728443804223,-36.765238179619956
-47.21234057465116,-45.66788879315533,-44.29800365604852,-43.29337097410625,-42.129927555890504
-48.2973138666396,-46.39849323089038,-45.72078002592801,-44.43887079603289,-42.66749973123568
-47.54852608130386,-45.52241553824682,-43.32074096300445,-41.1051834083643,-37.99617028734511
-45.57490862104288,-43.088445098876896,-41.8954691817594,-40.938370967919575,-37.99617028734511
-45.57490862104288,-43.52812203249594,-41.396223542892805,-40.10643621497933,-37.6267565450554
-44.87260116739508,-43.31892958572828,-41.813278738883014,-40.993554429956475,-39.3892041982107
-45.597816651382914,-43.92144232201313,-43.0463029432872,-41.884293558625316,-40.52438270643139
-45.17648126226307,-42.71122137331014,-41.46093220803801,-40.714579361177876,-38.5476180380456
-41.89776319402191,-40.90386836859443,-40.19618391560091,-39.422197187472506,-37.41278443787941
-41.85597132999356,-39.53393923726059,-36.56544753090343,-33.181621440518065,-28.388934996694328
-39.011920514242455,-34.777145952642826,-32.201535660067236,-30.001587713102822,-27.17038482049141
-39.471776849607664,-37.90131164705444,-36.88714472453524,-33.31964856419772,-30.68400041652467
-40.66235629126642,-39.16298705773015,-38.370508300633624,-37.4833877944256,-36.00126983624631
-46.7962631877476,-42.35055502850713,-40.20186940529759,-38.73992238793191,-37.030228192141536
-52.64586354437667,-48.40739257748605,-46.01219322205733,-42.8892949551534,-38.853054392754565
-55.21433742140142,-53.877670323053806,-51.618155001298845,-49.14392039311667,-46.182197026703776
-61.34096533378712,-58.96555184137881,-55.28283915874748,-53.558474794058895,-51.14143839716933
-61.34096533378712,-58.59671377916448,-55.16884236355098,-51.51708978305889,-48.48859281994596
-57.452367378160304,-55.70360336015836,-52.63695263831814,-50.69287935573287,-48.48859281994596
-62.012801456748846,-59.32456681082542,-57.286088321523096,-55.887761237783614,-54.48209053249769
-62.012801456748846,-58.8122230053687,-56.20320959253293,-55.25210870576146,-53.419775799859345
-57.22245127683249,-55.68218827062636,-53.605051464862306,-51.30252356935442,-48.96858694547026
-59.557614242615955,-55.6811340047927,-54.48247111697551,-52.043313366688565,-49.29664479582359
-60.58136334341004,-58.20383154028354,-56.63827744027496,-55.52531200085862,-52.723413627192855
-61.36407027552937,-59.84439042393429,-58.72894955949242,-57.74381602215408,-55.753928612890476
-73.44139360918639,-70.38895920308545,-63.80083303224708,-60.11386883707472,-56.258649528651205
-76.30141110932314,-74.36268611992628,-73.14465401148651,-71.38593790806647,-64.51034536956124
-76.30141110932314,-74.36801065297811,-72.29857424449061,-69.60850534826137,-67.05209325489514
-76.23696070903767,-74.65050616820632,-73.74588672583064,-71.0477572414446,-67.05209325489514
-80.53420838102164,-77.94201480749508,-76.57479097628413,-74.54486973232457,-73.29740120815202
-81.21432346157503,-79.87569213556974,-79.1720504395965,-77.94808253295204,-76.5608965982044
-84.94403306792435,-82.74364576651274,-80.97928327528155,-80.0533135673933,-78.48220611035744
-86.52840081839203,-85.01835430648754,-83.72095816249967,-82.60716564171844,-80.35152959381585
-86.52840081839203,-84.54521831295085,-79.76278952259153,-77.39418756293938,-75.15674684777919
-79.56753623249676,-76.95946096708045,-75.80059580129904,-74.2708103984701,-72.80107352840142
-77.72845166218676,-74.65431065386007,-73.28482380236099,-69.78369997223622,-64.4372165705284
-73.82782002103775,-69.78369997223622,-67.7156998753768,-66.73167041704286,-64.4372165705284
-69.76605037431386,-67.79993754717061,-67.02514387172803,-66.06856519166473,-64.59301801326797
-69.18057308231103,-67.13522321490747,-66.20274616385737,-65.72247839816133,-64.11133303255478
-69.18057308231103,-67.13978376051813,-65.53301605909398,-64.81701608093957,-63.51555568637213
-69.12316101907386,-64.96447372886594,-62.609195753253765,-59.8570615326845,-56.60460550558462
-69.83798543333612,-66.6820688469693,-62.405396746783865,-59.71427534383217,-56.60460550558462
-69.83798543333612,-66.76783148508102,-65.49805131076853,-63.763027231998976,-60.220427781270836
-68.48512084614057,-66.5092093861313,-65.557463362462,-64.83965537212063,-63.343932218630016
-70.55992167246329,-67.47264638176073,-66.27958964444673,-65.20544139998482,-62.54838668936048
-72.25596519520299,-71.22056076013662,-68.73525327348177,-65.85162841969442,-62.54838668936048
-72.00001222029896,-69.33833353410627,-66.02063119655462,-62.38089205122387,-59.379518569217836
-66.42126137570595,-64.70866024307605,-63.70907210793921,-62.06804860917914,-59.379518569217836
-66.42126137570595,-64.77796352430025,-63.56059326671589,-62.3045775611239,-60.05800739610409
-65.21082099151752,-63.428627035840506,-61.97882535337341,-59.805590898614064,-56.31710457749358
-65.1500079277677,-62.411593709150665,-61.42317877807471,-59.382659072321694,-56.31710457749358
-63.13465095141134,-61.913966481053734,-61.06538671482137,-60.0426899441158,-58.41382419447915
-64.77710061326414,-62.79177301838466,-61.6751189301633,-60.05396290958738,-58.41382419447915
-67.91359722189543,-63.730599414078696,-62.78329704193543,-61.595212489613,-59.34455525876866
-72.30766234804513,-68.90499091433801,-67.33312641097015,-63.46219849383466,-59.623044305733735
-79.93527071114308,-76.66602328141705,-72.719565905982,-68.92148787377232,-66.10872587385968
-79.93527071114308,-78.60738137940764,-77.86225249278894,-76.74217749915361,-75.17742232075784
-86.02760908637954,-82.76718502201331,-79.94385002699799,-78.29077993781354,-76.36461051966009
-86.02760908637954,-84.6645837758416,-83.71839144882752,-82.75340925201536,-81.68201135800166
-90.84989124033986,-88.50272508568389,-87.43620293758832,-84.62372528299665,-82.71566327315695
-90.56427108318998,-88.98742756092096,-87.82196490655262,-83.69181153920603,-80.99997789080692
-87.13894601717028,-83.48326734019298,-81.74270828805402,-80.90417870731326,-78.66168453762977
-82.16256272571475,-80.85616247832269,-78.49944291159107,-72.89342624387073,-70.19580340401922
-77.14961032786435,-73.64017391499483,-72.51477030835159,-71.86418164118082,-70.19580340401922
-76.63794188035484,-74.81709036883058,-73.14660849543918,-71.9275599631774,-69.73957694558158
-78.89556545991952,-77.4618701687656,-74.42620581500995,-72.05332209501302,-69.73957694558158
-83.94357090411964,-82.22038138239904,-78.73374542404291,-77.69842260019934,-76.00210917309305
-84.95870908173258,-83.71021057544985,-82.55534969506238,-81.66724684365724,-80.54735967993503
-86.21385601571677,-84.55075131074457,-82.92014043317893,-81.92942820933607,-79.85910179714884
-86.64643947521148,-85.22980870801126,-83.61812978458894,-82.036855162758,-79.85910179714884
-91.02877554039442,-88.52540191159471,-86.32646348275287,-84.80827284876139,-81.6454422373381
-95.13650460537428,-90.91694345612291,-89.3311579364298,-86.23763674204127,-83.10289041497326
-100.26557449805462,-97.06014538511212,-94.8429698900757,-90.91694345612291,-86.46782767358262
-105.63070593458433,-102.79358360431205,-100.64543363606596,-97.79808615741169,-94.72314482543219
-105.63070593458433,-103.71182779981105,-102.23773527578211,-97.35163651127012,-95.18837868266938
-103.78253711485206,-97.87798482142614,-96.43160398836827,-94.98584743187999,-91.29417984930234
-97.50899715722718,-93.97057526940638,-92.3125905059318,-88.56140202695661,-82.80045353498879
-92.71744930242518,-87.3747570915107,-81.59965950441378,-78.37636614289904,-73.13085108037423
-79.4493101065618,-77.18127440256086,-76.01470166989893,-75.30447254768981,-73.13085108037423
-82.18570294457562,-78.52830069566316,-76.21748573205629,-75.29474480962963,-73.84672261904836
-85.17452956849787,-82.97022296787281,-81.404129828664,-78.79836217114192,-73.74720325624705
-94.47726900668286,-90.03421025585757,-86.2100765238452,-83.56293749553514,-80.30136521042381
-94.47726900668286,-92.16413684281825,-90.70119568407446,-89.36245436355905,-86.17643387615597
-98.67917432277119,-95.78929596365083,-92.99871585033603,-90.31247235243904,-86.90729481397477
-98.67917432277119,-96.305600321971,-94.50412910476273,-93.36395422467744,-90.88517118928755
-95.59102192477418,-93.93014724135496,-93.01476017695182,-91.85997904929512,-89.77548379352145
-96.75685114770558,-94.13970573106536,-93.26991696434911,-92.26055169565346,-89.69404373011419
-101.87031880003308,-97.6323775427834,-95.4060119396214,-93.55820939344294,-89.69404373011419
-106.7288212651782,-103.63384152311055,-101.32000398942226,-98.31793604971101,-93.25945602646071
-112.08793840447117,-107.69173095709846,-104.92372311483686,-103.56314035858269,-100.52945802936544
-114.20672014985746,-111.73674929165097,-110.06787105355703,-106.34212412878156,-102.7921728761647
-113.45481449721686,-110.630113940879,-106.28233362560783,-103.19893050167437,-101.80977598349862
-107.28863194799484,-103.67084315850465,-102.54200860139404,-101.14418767784437,-99.19654563771243
-106.01455114125952,-104.30203734457758,-101.70345399281639,-99.68139113758724,-97.14731288622748
-106.8486596894924,-105.35052207042492,-104.63037963288289,-103.39300085389019,-99.7466480355814
-106.05138367707713,-104.17682484523345,-103.06994156947681,-100.96851608106117,-98.6151207961327
-105.01419332892824,-102.92725369938687,-101.08335574354433,-99.72945918597783,-98.6151207961327
-106.92352103716937,-105.59290767098246,-104.46171223471455,-102.99607094985971,-100.0959432485205
-112.6392534301048,-108.91179450329965,-106.51768357063824,-105.17176618984266,-103.40219574495022
-112.6392534301048,-109.4580331004353,-108.14354700911312,-103.43659575342546,-100.40311568415922
-106.45841894121276,-103.04580756790153,-101.02807117983707,-98.02378326119921,-96.00194630096235
-102.80576932817071,-100.17578939474859,-98.34022601950977,-97.5883452480794,-96.00194630096235
-104.98311661515615,-102.99137247808204,-101.21853582412771,-100.12791564727013,-96.55492038516279
-109.76152124928836,-106.14852809242959,-104.04491760126513,-102.78114129685758,-100.25764339386403
-109.76152124928836,-107.64694203383972,-104.74016572460852,-103.34336535915492,-100.73188408518912
-107.54116920349259,-105.64731547103334,-104.16584456312857,-102.97523909464851,-100.70244855424825
-109.0499152769425,-107.56054607898511,-106.68067839036286,-105.707866302209,-104.08977783701734
-109.0499152769425,-107.1591044293927,-104.74665586173845,-102.50916799290161,-98.80348066605458
