whislo,q1,med,q3,whishi
-159.14681073855536,-155.00040312073364,-152.4856474612003,-149.53376787592987,-145.89757617595137
-158.29691288538262,-154.1782858622716,-141.63734319993088,-138.37045283379686,-133.6356034407807
-173.13817657609584,-164.17234487677146,-158.3018075208478,-141.455628687243,-128.09582127361213
-176.67568679178768,-167.70989444408283,-165.61935847768103,-163.9129893512264,-153.11900668650634
-160.7335563749872,-154.66055811286012,-152.40292492006546,-149.99414607042752,-145.90503463954994
-159.12606507531666,-154.15856378931278,-151.75171897995693,-150.1219416647985,-144.3362588937146
-185.25937287235124,-178.1254395516263,-175.17430556526006,-170.83073797661828,-157.70490791014348
-186.34132477393302,-177.39761911114056,-168.96934464669647,-165.09527072446124,-161.15868741057136
-174.31178395398018,-163.6811669127249,-160.69193334999758,-157.74784902845715,-146.47445330025656
-165.5230103685976,-157.61189656330475,-154.71160754395686,-151.68904246867513,-143.61647171807155
-176.4467530751026,-165.75320212527424,-162.96159435838175,-157.86295890020284,-146.5984290738572
-196.4966399459885,-189.9821869371786,-184.17474665948168,-171.22186156977898,-160.0276706661
-194.98112536200145,-191.04052487018987,-186.97958598500207,-182.16712653722377,-173.50422308047965
-190.68773415018515,-185.15113932771814,-183.22015294861575,-181.58206617425978,-175.80702249255654
-191.20274597870784,-181.55314572365273,-174.52933459297878,-164.0173650731345,-157.75363103204722
-185.88608806785376,-175.0985386717246,-171.03400337278123,-167.51637973649582,-157.8063805353509
-189.90563820966864,-184.33560964871108,-181.09662804080295,-170.14064047340952,-163.35426190934874
-180.27663303783854,-172.0643602613698,-165.7464188594456,-156.96520226425596,-151.1004654222391
-186.24881589520365,-180.16033112255795,-176.89893170487665,-174.31634602394774,-167.8860312156757
-192.44587071807223,-187.9213681926695,-186.22846583716557,-184.09597714616962,-179.5283720071652
-212.73399790134167,-203.3068002905744,-192.3208465824835,-187.1224339202244,-179.92700699220873
-218.61678239098902,-211.21264822908154,-205.3927696569421,-199.3090069522924,-183.3098038654456
-203.05943404089038,-195.5769662619875,-191.78202829008384,-188.804380028474,-183.11412887024377
-250.9739947882443,-236.95548018811857,-232.4737934287559,-220.20820043536978,-200.45361758019155
-253.13066988633,-247.8919239870509,-245.43025081720754,-241.73774807143226,-230.93608804667915
-260.20725409090903,-248.93037455697922,-243.4067415633408,-238.39323024972668,-231.54041370818166
-258.7138310372898,-254.4744456760024,-252.57680048784664,-250.23929624237581,-244.87322701567683
-264.6863965856113,-253.36082749568175,-245.90367109619723,-234.2454500317799,-225.4223502034015
-237.00272211943178,-229.48612721153552,-227.19688020340757,-224.87939148477278,-217.82462320810737
-234.22212536185498,-228.8860361481812,-225.01900704986474,-222.2877628304557,-215.49322464794756
-244.1343202649502,-237.80606471636847,-235.0346199459131,-228.99897243957935,-222.01203225443953
-257.7265948991808,-249.62667566172254,-242.2592176413205,-237.41706339164386,-229.24322923497246
-268.18867142095195,-258.27490856669493,-255.7739156404908,-253.2286429358448,-244.17263252171136
-257.47409943668373,-249.22356693213226,-243.70630367107765,-240.26807087315396,-228.13110328298004
-241.7264194185096,-232.6940893512984,-230.04327630927125,-225.27787317652786,-217.85692127330066
-225.30889878229652,-221.3008355996197,-219.47476852875357,-216.2781910732007,-208.90613671130293
-253.22824509249924,-241.4231895328433,-234.072067651756,-221.81356769170557,-212.45096234459697
-259.5232513203599,-252.50551632382115,-245.14968626376404,-242.03905744881507,-235.1551838160893
-273.4167443162799,-263.89228787565617,-259.34954511196224,-256.52590720151375,-248.54823793938507
-265.33000169858445,-256.71228194661103,-252.69422350055075,-250.14951639331477,-240.02689970516994
-254.36360059569992,-249.04330176271546,-247.32810688050887,-244.8392814490308,-236.84162806907838
-266.53051107015636,-257.9174649216503,-254.16646432981605,-250.95864243265734,-242.96847241285053
-257.6430649441977,-248.56169735695585,-245.42926296327906,-241.06834576978488,-232.72338089434587
-242.04720630823778,-234.10011978141824,-229.61929705234496,-220.65454485204307,-215.89710905638734
-240.995526702801,-224.65658489038367,-219.73062948247065,-211.9508861992227,-192.89817639910729
-247.54481242794859,-239.30329654264705,-218.22357187854675,-206.06889046774384,-194.06911425036338
-260.21850982294103,-252.05330980308068,-247.57992896520983,-240.9269560392429,-230.55711751107202
-281.81276146185115,-274.015564474878,-270.40656564038954,-265.9853466744428,-251.66861746220042
-279.61411963177056,-273.18699556507227,-262.54939045475703,-248.76483284599593,-241.28241263500806
-270.10537399763206,-263.3495395262886,-259.7133972911229,-256.2734731045605,-246.27896054317176
-261.8194118070114,-254.14871819561859,-246.2130113239521,-241.19179564478597,-229.62062383654563
-290.2687644020508,-279.9993198721139,-270.7261440151128,-263.5225661935126,-258.7529843921206
-301.78346465233784,-296.5717860119186,-292.5059518859305,-286.25942422920025,-278.8570793611699
