whislo,q1,med,q3,whishi
-42.30570448576546,-31.06088132729097,-14.178839585295467,-4.032899149202381,6.5601568120224805
-33.087523483849814,-27.938946851081262,-25.110937902914053,-21.767157750757598,-11.91144878530317
-40.88538106035328,-31.67729660617674,-27.90272242055461,-24.45516111405741,-18.2063550490128
-40.24141600994818,-33.40718680706331,-31.263761814541418,-28.849292444005126,-24.66474115903088
-33.582531579333654,-28.997804381358566,-25.539550425758662,-18.70845029839377,-2.2371332935218833
-42.93228064721738,-33.10817784213418,-28.602394278550417,-19.89965201885999,-3.8607457778590932
-60.07764918490309,-51.719289554033324,-44.47185652339165,-39.35071461328525,-28.609577894142383
-81.69015533861062,-74.87027789978464,-72.34234013232944,-59.27596449807143,-50.265528158689285
-89.93383898374402,-82.60574744755806,-80.38183971811098,-74.24679578218773,-59.26097187351737
-67.38173071652695,-58.20619397061744,-54.89928880910618,-51.26967216658248,-40.39897721563362
-58.08558179128082,-50.55294915247418,-45.95201628278375,-41.2664139632498,-36.62289277640242
-83.13000935762003,-74.65032579518994,-60.27450579834742,-52.20657469744631,-36.20973646405933
-85.58309429233093,-73.03774312945953,-66.51270054665608,-63.97039568512013,-56.33699364520028
-64.28640797735585,-53.39006097692686,-45.57122310799613,-43.65331512532859,-36.29725220172674
-56.97431621147489,-49.792299210087386,-39.624469940554434,-31.2877420421592,-14.461628899449838
-35.98541403447706,-29.74962739578349,-26.18440381637342,-23.78184486136505,-16.08669801927365
-42.7406789222529,-33.909337963551735,-29.966620661863452,-22.331143488050547,-13.822041011366299
-52.50763199640438,-34.11127744432025,-26.365551442630945,-22.592117136936015,-12.61277166835932
-57.244839588123135,-44.66191277465633,-41.75999835855448,-38.65399925860666,-27.992185084201427
-47.623842190489405,-40.046588615105094,-37.02374829188955,-32.570002497016155,-6.429595063516646
-23.66662020569666,-16.552725158395884,-13.99982027386893,-11.36931108908872,-0.45439737776466615
-33.25957005311004,-26.903089535135834,-23.010504176028864,-2.803672193935247,6.981100071690179
-56.659814728530776,-49.452416059153784,-44.93109456350517,-38.17595503868348,-24.014565479548196
-68.22481049800183,-59.49057609553571,-52.35229823157384,-46.20278075388596,-39.84363355521132
-72.39204538402971,-66.95030085782064,-65.15315691389142,-63.52383660830495,-55.57551256732538
-77.82953628731904,-71.65592627525606,-67.83118748177637,-65.53113624066462,-60.689358985447555
-80.5757558324454,-66.9301806317234,-62.69512889372021,-59.34840242822524,-50.96483154536403
-87.03624726469047,-77.93450276492997,-73.2282125303379,-67.50109697302652,-60.06197951050201
-111.32204198151,-101.57200079427875,-96.88495347666566,-82.72176478597834,-63.05263279070776
-123.45038641136303,-111.03200572016499,-107.12696267559875,-103.90096517100488,-95.81933232451617
-110.58280488758412,-99.31729678770965,-94.80283530438945,-88.82422735881173,-81.6283927725681
-89.47487537851401,-80.23997604705782,-67.85098643044608,-59.70135844277672,-47.75321240693281
-64.15003238476817,-56.16344548561497,-50.72132507945199,-47.205029030007935,-36.952954006352726
-85.65455575659398,-76.91483001293093,-72.15464074069777,-63.80551348450169,-55.420161336145526
-85.35272242743834,-72.60662512123886,-70.62858615169145,-68.66519178048665,-63.299398664108885
-92.21707610843379,-86.55284422073701,-84.04318010044204,-81.17796202183241,-73.46979760711092
-81.17600658710518,-72.56693182330093,-69.99023369577841,-62.519687955302714,-56.237578828085454
-79.32837845581992,-72.40682913667942,-68.72996284205456,-65.91682779247473,-60.37707921233308
-85.17215604405189,-78.96800866703099,-75.38605998229293,-71.58254139815509,-62.00307905883595
-97.16309118916035,-89.84618647564277,-87.12880908381312,-82.86673889831343,-77.80982969939035
-114.19996437503434,-101.89982888328477,-97.20051001577974,-94.53749904758463,-90.55043775885272
-113.22206541231748,-95.13163520574234,-89.2153342164456,-83.78796482830435,-78.85749900274104
-88.41424427400334,-81.16730688654637,-78.760244822982,-76.78558643416083,-67.23055754103395
-84.11783745214309,-79.50428725845723,-76.95922724565084,-73.85073822267405,-64.2585496476976
-92.24231333995455,-87.17492125571641,-84.09873724704873,-81.78453327476407,-76.77545399815101
-90.73591830593443,-76.25030336590015,-71.40604236451266,-66.60087695192479,-59.657812777349825
-68.73208306449641,-59.01762466198256,-53.25990347632147,-49.484099000340805,-40.552119033493405
-96.63769344329624,-84.99675921422454,-80.87729205773428,-76.86394889797612,-67.95533592212578
-110.19524338599868,-104.53244700264369,-101.45785488236322,-96.96638253229042,-87.57389692409903
-118.1734853665197,-111.22228895184517,-106.09522988725153,-101.2615980482438,-92.01853479390978
-132.28133735370076,-123.3604014045811,-119.73938341314249,-115.88932283553314,-110.27906412307523
-152.2332178488153,-141.6925462632738,-137.99230707219598,-134.3892180251777,-125.40058166799575
