whislo,q1,med,q3,whishi
-64.54260616188266,-60.845743430681374,-58.62348044103773,-53.540275775275994,-46.0081813650348
-60.835272299729475,-55.92129347567882,-47.28923516669202,-40.13978264229823,-27.239875856976596
-43.61235913321109,-38.06724099456858,-35.6062542667877,-33.02934210320129,-27.900020938648368
-40.73565820427214,-32.85384444573133,-29.876842990315293,-26.925592350512876,-21.28324456381469
-76.21714204957628,-66.52522128090429,-58.42494639220135,-52.859594437732895,-36.675068363049455
-84.10916564081057,-78.395723608755,-75.20168427254492,-67.88323356117371,-57.265836735953954
-63.2776179340391,-52.562337561086196,-42.39720157307184,-32.794215615816135,-17.47244252031344
-22.586225364874288,-13.29726930950461,-5.504756704429987,2.407173909852546,14.240513354278741
-16.087506243961084,-9.682126683034188,-5.65576588496786,-1.6398799342889272,8.793039523995857
2.496234796164346,17.307059636294348,19.846458379036385,25.80118068104959,35.57053906654127
24.219683349754927,33.70749086973356,37.477750618601675,42.38581965195486,54.188247424490854
30.85487084627954,36.60470902590059,44.2654173969341,47.542430462858825,52.769866948320164
37.35850394222162,44.98245755642764,49.50560408171669,51.454795623761676,55.31184267090512
41.9017872625572,51.30151486079231,57.95799484037309,65.30014156407901,70.82729216298594
46.12717815977971,53.67409101358928,56.61730157389535,59.01298178013652,64.28433397705669
56.24216344095813,64.4230325030203,77.40224276761282,85.75711949039055,103.00429731444186
79.34866728493357,90.70773556068903,94.14570158775231,97.86170673937715,106.52541973321911
62.33161475633154,71.43722786546823,74.42761669274131,80.05476899153881,88.40088352092148
70.55331019569476,82.47030322077018,102.46114616057565,109.30595614504492,120.95924079441436
120.2872097703005,128.81284125804422,134.07413646028863,143.48595831806486,152.18894820292755
129.74533145357114,138.77753921568655,143.0550987598889,147.02001507864878,155.09261064229932
126.64076614346963,131.60288396820553,135.64159455938062,138.35458399649818,145.26282680793483
139.42630415519298,144.62243963114935,147.1774859979509,149.1444321575246,155.25693846778444
95.8878397115145,106.56135989224762,127.65572556237774,135.86959243791733,150.17093342173104
85.75282552310003,92.2665089278219,99.4467550855643,105.03751062509868,115.34391356334123
63.72754209181851,79.31051348900691,90.55510863001776,99.90819431146095,110.98800138537477
41.50227238638436,48.7656020597164,58.07154323562936,69.49319903300977,77.37136340556413
13.838888992467549,27.948351528843737,46.55409759657787,57.136704779602454,63.522289132988945
6.856155373892854,14.713583022827454,18.0537333841576,22.232316441798588,33.86306314065149
20.757612773285267,34.12250217249053,37.78880385726272,45.85291711834138,51.80598701199197
19.499458673443637,26.160291008781616,35.01969553123145,39.04442941279169,45.8505130310759
32.29640113388413,40.63248223267767,43.773734095964556,47.59203611464231,56.14414273172522
48.668632100968196,60.448014032313935,64.04294798241128,67.71531544238408,72.68480395713246
