whislo,q1,med,q3,whishi
-169.02939796396834,-149.68587222286922,-139.98006486618317,-128.6824995220319,-119.9920073667964
-133.97107301291638,-125.23985644151291,-122.64345207095397,-117.937811777689,-106.56849167797665
-152.03462836284785,-145.01999190402418,-138.37801201842348,-123.43875699807029,-110.94011563493947
-172.01292766887724,-164.3968621866833,-160.47100609807146,-153.4620876777608,-142.69404353619424
-177.96644592767979,-172.26516386494976,-169.90718820071905,-168.10680738759885,-160.8852501286173
-177.9785287821836,-170.99274763386904,-168.8463188718904,-166.77521926088042,-159.61600113275824
-185.74730830707566,-179.74361025243923,-174.33401862292015,-170.37685200264974,-166.69942687117273
-200.6598984767694,-185.38362412130158,-179.3520395680261,-173.81258639742384,-158.9211460617314
-172.28296626674702,-166.95287117763297,-163.91933713515823,-157.9967808121167,-147.93016205975033
-189.3564496292847,-182.01580124875585,-174.63545199997958,-166.68615721920096,-154.55270972259515
-164.71538120623535,-158.55726802146688,-155.41143494709675,-152.27970895993394,-145.75777526738202
-166.21352631491524,-151.986045661439,-147.8426161746504,-144.50159337237727,-137.6156273414611
-166.6602371893862,-158.98262834526662,-156.36080833873336,-152.8001859228183,-141.88052073326645
-179.79371426477144,-173.43424187571193,-168.41225618462886,-163.8114036885031,-156.12402491564436
-166.5738305921733,-161.25519169633847,-158.2573874393809,-155.19439254363306,-148.04863929865067
-171.55257142997263,-162.60087725547123,-159.120400220753,-154.77700086752543,-148.35962274340866
-166.20455186058552,-162.14721325381203,-159.70259623279122,-155.68275911755381,-141.3979780205941
-171.7165365189807,-162.37560954292374,-156.29677333214505,-152.6551531541332,-147.4188751345362
-174.5707553532332,-164.72289037771145,-160.90690722841475,-153.39977692210581,-146.48807113383174
-196.3454975553275,-184.69739284385278,-179.64455772621352,-174.64616455555995,-167.56862125150562
-187.54799758185624,-179.5609632795905,-168.97460333170005,-165.48933250548026,-160.94999129520934
-197.275989443484,-189.03239189492493,-185.93036832997487,-183.7318902556717,-178.52761631202642
-201.67758615119197,-196.40142248638057,-193.0676855194454,-182.40502813781356,-169.51926383730645
-210.40223308476476,-202.85316076393684,-194.7155485563157,-188.4954834563352,-182.53345921040017
-236.8561609625554,-228.34637766788478,-220.59386086404322,-213.16754030681784,-205.34668999912864
-232.7698812943997,-229.0119767432596,-227.11611764303956,-225.59087202450405,-220.60368342988576
-232.86352627750335,-223.7175107517914,-216.6585110290397,-213.34959298174334,-204.1339750638754
-220.65163264552035,-207.7560794560743,-203.87558955683824,-198.64969400963753,-186.3635426309153
-214.152885695381,-207.72772474152498,-203.43138238026182,-199.54624958095658,-194.61737954312383
-210.2773175345252,-203.80698478504786,-201.3127384344716,-198.82210410791282,-194.58401078486105
-217.10284452122517,-210.6420696024892,-201.65707275579018,-195.8394904926871,-183.59721363712686
-207.24623211142,-201.77947865063848,-195.60726313709307,-191.4615865735375,-180.70965928079448
-213.39980184080397,-196.94162173565536,-193.0196584861684,-189.78651142577166,-182.19874908461878
-199.8675422587384,-191.3042854671727,-187.78901489121318,-184.61506500038834,-177.03622643145897
-210.41802807229146,-204.11030225972962,-201.27994867417803,-197.50548899485457,-183.54145581510485
-208.22990175120606,-202.47420426389982,-197.8274398301598,-188.5368895780494,-178.35397345707122
-204.06056250771138,-196.5066485388851,-190.4968219911488,-188.1217012415839,-180.25602493973594
-189.07647516566385,-172.02154874890357,-169.08077470375383,-166.40290763138609,-158.43196638452775
-181.80317090507344,-175.4645282458787,-169.93985062135027,-166.95107520676956,-161.8656314425597
-179.16926545370228,-161.09297229221954,-158.14259813602845,-152.85487637752618,-141.84478275295422
-193.03610172177406,-182.50124044762214,-177.6146077541518,-169.17121773202632,-147.37504568615554
-196.63575621995597,-181.3653896237716,-177.14873073811432,-174.1695239585493,-163.0645479487914
-191.10703605536494,-177.7066773771294,-171.71932199630567,-164.8388924166826,-155.28779772845655
-169.4603725406907,-164.71920685074122,-162.50134673429238,-158.58386760656467,-152.81754928943826
-164.90984174627803,-158.18820960301832,-155.0971937844232,-150.17251226126814,-141.59000371409408
-191.05493433317605,-173.21720366295682,-167.2937275592379,-163.5013863079978,-157.1289174174989
-192.96731034096814,-186.27045049898342,-182.5606726491603,-173.1361389739634,-156.6620297429284
-166.38991434331749,-157.0500820805419,-145.96465620778037,-136.0838880137233,-124.36140781516588
-138.81419578077833,-130.07705312045272,-123.1952457442668,-119.56469974400537,-113.8380373668004
-126.40260937314159,-111.10601041111275,-92.38356414878442,-85.67421039868515,-77.67854320081692
