whislo,q1,med,q3,whishi
-94.96317546905104,-90.81042937681168,-89.32900219146492,-87.84858521877733,-80.63151171208271
-106.72720170537704,-100.66675003036342,-98.41947631890173,-94.7523593464943,-88.32492945886563
-118.65898055044082,-112.36066368024908,-106.92290868997398,-95.75263990920152,-83.19460297759406
-105.21623070836635,-96.38890766639895,-89.23293657849706,-86.23076047248331,-77.11326635776351
-106.78704194728482,-102.55162536172584,-100.61095482216544,-96.31666944826071,-85.71500191613329
-100.3430459683665,-93.46049611143148,-89.53573926688048,-87.36686352326771,-82.12770082384097
-143.0034152214328,-134.3138226560425,-121.9426546739807,-102.92671833795377,-92.01812033168537
-140.35597787986686,-130.11284569935924,-125.4053027835509,-122.74460929528273,-111.59266913630833
-134.4535067653009,-128.88704145853262,-127.07751425490235,-124.68248822214227,-118.40826118934214
-179.81072322071822,-165.4779381499119,-150.22927641911232,-140.21259739725815,-126.24550697756598
-180.1553475200453,-173.7715362102145,-172.32980701030846,-170.4923108012111,-161.63176641575362
-174.78079080407218,-170.75408207208483,-168.54531830279814,-164.70778853837638,-156.9333670958301
-181.5618307523621,-172.9042426888347,-169.83830588753585,-167.40871452469685,-158.22206273752946
-175.54961917139622,-168.27435945715712,-166.38901204605781,-163.7669815451555,-149.21781200499618
-162.68753926441892,-155.86862430778433,-152.37636633826895,-146.49263860945248,-137.3694960745835
-170.83422232151503,-160.9870125483897,-156.23530373924763,-151.51086600587405,-140.20776911848813
-170.8942194534743,-163.73991251071237,-159.36873657584584,-156.5158535621524,-149.4358048975974
-161.28440388026442,-144.6715418446837,-141.1237403455185,-137.53804583815324,-127.81506688211063
-129.51709553642004,-122.43998178928321,-109.86684696998428,-102.58464406239844,-93.37039068132077
-103.93023132340959,-95.44047495499608,-88.53319304530382,-84.11763110159868,-70.47050499155284
-73.81492778400889,-67.5446789825069,-65.52365855147985,-63.168076755167945,-57.95353656375363
-74.1803012393189,-65.29262766058734,-61.083234782180675,-58.223166367173384,-45.89099859464218
-61.044752589061275,-55.87292599514075,-52.11441937694714,-49.5100031979078,-41.15492391533565
-43.53392959440622,-30.929853822044052,-13.305683847929172,-0.3772230355433503,17.19779116510503
16.25445178227894,35.443326389359,49.262598098886656,52.7173488562849,58.527276890523076
26.35003997262249,34.29527259685333,36.939111438949865,40.50235119238543,52.99207027528987
35.639956022958735,44.85596354572192,52.63718364524033,57.13899562146757,62.97299498965895
37.93271371064894,44.393220850144615,47.59524698694774,49.621918195181635,54.002701050537645
27.50334948996271,31.887106894406042,35.64226991115997,40.43397903143554,49.74313658288038
32.8859864922784,38.95157423137201,41.11952983741311,44.00370225610089,51.10174021608738
6.212577655362022,15.378799678865613,26.81372986199201,35.1059395141445,41.56063683079545
12.445409351027504,19.267918037325675,23.326402862375183,29.320520616464343,34.26554935026214
9.419714420589397,13.378554907454896,16.597541224212883,18.216378669676995,24.96620409905967
10.479354651438596,29.614070711329784,40.32582934751677,62.266792825860364,67.5568930226038
